ClienteID,numero_compras,ingreso_total,ingreso_promedio,primera_compra,ultima_compra,ClienteNombre,GeneroCliente,EdadCliente,dias_desde_ultima_compra
471,3,0.0,,,,Virgilio Sanjuan,M,43,
470,4,0.0,,,,Lucila Bello Teruel,F,22,
469,1,0.0,,,,Ceferino Pancho Millán Torrijos,M,40,
468,2,0.0,,,,Luis Miguel Lago Font,M,39,
499,3,0.0,,,,Eusebio del Mariño,M,22,
498,1,0.0,,,,Otilia Barreda Blázquez,F,19,
497,1,0.0,,,,Tecla Estevez Bustos,F,24,
496,2,0.0,,,,Gala Ferrera Hervás,F,28,
495,1,0.0,,,,Berto de Priego,M,39,
494,1,0.0,,,,Cristian Vicens,M,29,
493,3,0.0,,,,Emilio Mendez Colom,M,34,
492,2,0.0,,,,Nico Adadia Saavedra,M,49,
491,3,0.0,,,,Saturnino Rivera,M,18,
490,4,0.0,,,,Seve Doménech Frías,M,50,
489,2,0.0,,,,Pancho de Gordillo,M,33,
488,4,0.0,,,,Andrea del Ojeda,F,39,
487,3,0.0,,,,Olga Alba Busquets,F,22,
486,1,0.0,,,,Samu Jose Francisco Roma Cervantes,M,29,
485,3,0.0,,,,Toribio Valencia Reig,M,25,
484,3,0.0,,,,Carlito de Torres,M,33,
515,2,0.0,,,,Belen Salvà Montserrat,F,34,
514,2,0.0,,,,Concepción Cal Querol,F,21,
513,1,0.0,,,,Victorino Sigfrido Casanova Arnau,M,35,
512,1,0.0,,,,Vilma Iñiguez Aragón,F,49,
511,2,0.0,,,,Guillermo del Roman,M,39,
510,2,0.0,,,,Raimundo del Abad,M,31,
509,3,0.0,,,,Filomena Leocadia Alcántara Robles,F,22,
508,3,0.0,,,,Cruz Vicens Rincón,M,24,
507,1,0.0,,,,María Ángeles de Saavedra,F,47,
506,3,0.0,,,,Ale Cañizares Herrero,M,29,
505,1,0.0,,,,Carmelo Puga Coll,M,44,
504,4,0.0,,,,Julián Piñeiro Calatayud,M,51,
503,1,0.0,,,,José Ángel Recio Guillen,M,46,
502,2,0.0,,,,Noa Sabater,F,33,
501,2,0.0,,,,Adrián Che Salamanca Alegre,M,31,
500,2,0.0,,,,Artemio Abascal-Prieto,M,33,
531,2,0.0,,,,Palmira del Armengol,F,19,
530,1,0.0,,,,María Jesús Baeza-Sandoval,F,48,
529,3,0.0,,,,Ale Rius Aguirre,M,21,
528,2,0.0,,,,Aroa Mancebo Vila,F,45,
527,4,0.0,,,,Amador Agudo-Laguna,M,44,
526,4,0.0,,,,Macaria Otero Alcalá,F,30,
525,2,0.0,,,,Felipe Victor Manuel Cases Izaguirre,M,24,
524,2,0.0,,,,Faustino Lago Agullo,M,31,
523,5,0.0,,,,Sol Pastor Conesa,F,45,
522,1,0.0,,,,Remigio Peiró Correa,M,42,
521,2,0.0,,,,Aroa Galvez Valera,F,27,
520,1,0.0,,,,Edu Pozuelo Cuadrado,M,50,
519,1,0.0,,,,Gracia Isern-Benet,F,29,
518,1,0.0,,,,Roque de Izquierdo,M,21,
517,2,0.0,,,,Buenaventura Porta-Lobato,M,44,
516,3,0.0,,,,Artemio Montaña,M,26,
547,2,0.0,,,,Eutimio Lumbreras Piña,M,38,
546,2,0.0,,,,Toribio Roca Villalobos,M,25,
545,3,0.0,,,,Quirino Ciriaco Pallarès Daza,M,21,
544,1,0.0,,,,Maximiliano Cobo Clavero,M,48,
543,2,0.0,,,,Renato Bastida Lopez,M,29,
542,3,0.0,,,,Victor Manuel Pardo Aragonés,M,23,
541,3,0.0,,,,África Emiliana Tudela Tejedor,F,36,
540,2,0.0,,,,Aitor Arnaiz Puente,M,51,
539,2,0.0,,,,Modesto de Suarez,M,46,
538,1,0.0,,,,Alejandro Urrutia Merino,M,26,
537,2,0.0,,,,Silvestre Aitor Borrego Luz,M,44,
536,3,0.0,,,,Prudencia Narváez-Quintana,F,33,
535,1,0.0,,,,Sebastián Morante Casares,M,43,
534,2,0.0,,,,Aurelio Cuenca Tejero,M,48,
533,3,0.0,,,,Luisa Aguado Egea,F,19,
532,3,0.0,,,,Emiliano Revilla Mata,M,24,
563,3,0.0,,,,Adelardo Pol Uriarte,M,19,
562,1,0.0,,,,Flavio Arias Noguera,M,20,
561,2,0.0,,,,Florentina de Espinosa,F,30,
560,1,0.0,,,,Ruperto Maza Martín,M,45,
559,3,0.0,,,,Ambrosio Company Castellanos,M,50,
558,4,0.0,,,,Leocadio Valera Pinedo,M,24,
557,1,0.0,,,,Reyes Luna Peláez,M,45,
556,1,0.0,,,,Olga Bilbao Sandoval,F,34,
555,3,0.0,,,,Pascual Gabriel Tejero Mínguez,M,21,
554,2,0.0,,,,Berto Coello-Navas,M,37,
553,4,0.0,,,,Jose Antonio Vega,M,36,
552,2,0.0,,,,Gerónimo del Sanjuan,M,39,
551,1,0.0,,,,Rosaura Cifuentes,F,47,
550,1,0.0,,,,Yago Gallo Lumbreras,M,47,
549,3,0.0,,,,Fito Rosado Malo,M,38,
548,3,0.0,,,,Modesta Capdevila Díaz,F,51,
579,4,0.0,,,,Julio Cano Barón,M,31,
578,2,0.0,,,,Calixto Solana Vendrell,M,26,
577,2,0.0,,,,Federico Nogués Aguilar,M,22,
576,1,0.0,,,,Manu Orozco Boada,M,28,
575,3,0.0,,,,Rita Caro,F,28,
574,3,0.0,,,,Violeta Moreno Caballero,F,27,
573,2,0.0,,,,Mirta Artigas Arana,F,40,
572,5,0.0,,,,Virgilio Valderrama Soler,M,48,
571,3,0.0,,,,Lupita Cañete-Pellicer,F,31,
570,3,0.0,,,,Pascual Erasmo Pastor Izquierdo,M,29,
569,1,0.0,,,,Ciriaco Navarro-Vazquez,M,49,
568,1,0.0,,,,César Pujol Requena,M,21,
567,2,0.0,,,,Benito del Morell,M,20,
566,2,0.0,,,,Ramón del Fonseca,M,39,
565,2,0.0,,,,Cristóbal Vargas-Salazar,M,31,
564,2,0.0,,,,Patricia Losada Rovira,F,43,
595,2,0.0,,,,Faustino Torrents Querol,M,21,
594,2,0.0,,,,Sebastian Yuste,M,29,
593,2,0.0,,,,Maxi Chus Galiano Maza,M,35,
592,5,0.0,,,,Sandra Odalys Carbonell Ordóñez,F,39,
591,2,0.0,,,,Alejandra Otero Bermúdez,F,42,
590,1,0.0,,,,Amor Pedraza Guzmán,M,18,
589,1,0.0,,,,Alfonso Amat Ponce,M,46,
588,3,0.0,,,,Lorenzo Blanch Herrera,M,40,
587,1,0.0,,,,Elvira Rocamora Díaz,F,39,
586,2,0.0,,,,Marisol Vallés,F,47,
585,1,0.0,,,,Pedro Pacheco Alcántara,M,49,
584,2,0.0,,,,Etelvina Pili Pedrero Sandoval,F,25,
583,3,0.0,,,,Custodia Cases Abascal,F,40,
582,2,0.0,,,,Judith Bautista Atienza,F,29,
581,1,0.0,,,,Amílcar Mas Verdú,M,36,
580,2,0.0,,,,Horacio Saez Echeverría,M,39,
611,2,0.0,,,,María Manuela Velázquez Calderón,F,47,
610,2,0.0,,,,Cristóbal Castellanos,M,38,
609,2,0.0,,,,Haroldo Verdejo-Amor,M,34,
608,3,0.0,,,,Corona Pereira Bueno,F,30,
607,1,0.0,,,,Noé Cebrián Barrio Paniagua,M,24,
606,2,0.0,,,,Guiomar Larrea,M,38,
605,1,0.0,,,,Hilario Onofre Galván Cuéllar,M,51,
604,1,0.0,,,,Fabio Calvet Villalonga,M,47,
603,3,0.0,,,,Elías Piña Alemán,M,46,
602,4,0.0,,,,Áurea Huguet,F,36,
601,3,0.0,,,,Maricruz Amor Colom Losa,F,41,
600,3,0.0,,,,Balduino Nilo Morell Nadal,M,20,
599,2,0.0,,,,Germán Albero Molins,M,44,
598,3,0.0,,,,Zaira Saez Solana,F,25,
597,1,0.0,,,,Lino Ramón Velasco,M,38,
596,1,0.0,,,,Aránzazu Solera Font,F,32,
627,3,0.0,,,,Matías Moll Fuente,M,24,
626,3,0.0,,,,Purificación Coca Cabeza,F,49,
625,2,0.0,,,,Alicia de Sevilla,F,29,
624,2,0.0,,,,Óscar de Salinas,M,19,
623,1,0.0,,,,Crescencia Gutierrez Gimenez,F,18,
622,2,0.0,,,,Francisco Javier Guijarro Reina,M,35,
621,3,0.0,,,,Bárbara Valenzuela Pozo,F,51,
620,1,0.0,,,,Evelia Mirta Pino Roldán,F,33,
619,3,0.0,,,,Isaías Nieto Moya,M,50,
618,2,0.0,,,,Carmelo Noé Sacristán Jover,M,22,
617,1,0.0,,,,Emiliano Sacristán Barral,M,31,
616,5,0.0,,,,Geraldo Segura-Goicoechea,M,50,
615,2,0.0,,,,Jacobo Armas Bejarano,M,29,
614,3,0.0,,,,Lope Peláez Saldaña,M,28,
613,2,0.0,,,,Nayara Palau Gámez,F,35,
612,2,0.0,,,,Caridad Jiménez Marí,F,25,
643,1,0.0,,,,Alexandra Casares Soriano,F,47,
642,4,0.0,,,,Zoraida Leonor Escudero Rodrigo,F,27,
641,2,0.0,,,,Sebastian Fernández Herranz,M,25,
640,2,0.0,,,,Adriana Filomena Sáez Posada,F,45,
639,1,0.0,,,,Calixto Acedo Madrigal,M,26,
638,2,0.0,,,,Rafa Cadenas Tomas,M,30,
637,3,0.0,,,,Atilio de Ponce,M,40,
636,3,0.0,,,,Albano de Criado,M,49,
635,4,0.0,,,,Tiburcio Navarro Luís,M,44,
634,3,0.0,,,,Camilo Ponce-Arnau,M,25,
633,2,0.0,,,,Adriana de Calatayud,F,35,
632,4,0.0,,,,Leyre Sanz-Carballo,F,45,
631,1,0.0,,,,Bernardino Gárate Solís,M,37,
630,2,0.0,,,,Sebastian Pol Nogueira,M,28,
629,3,0.0,,,,Tania Matas Casas,F,29,
628,1,0.0,,,,Valerio Carmona Rocamora,M,24,
659,4,0.0,,,,Baltasar Sevilla-Garay,M,29,
658,2,0.0,,,,Juan Bautista Riba Carlos,M,24,
657,1,0.0,,,,Lola Molins,F,34,
656,2,0.0,,,,Clímaco Torrents Marqués,M,26,
655,2,0.0,,,,Abraham Chico Zaragoza,M,28,
654,1,0.0,,,,Jacinto Sevillano-Bello,M,46,
653,1,0.0,,,,Julio César de Sarmiento,M,29,
652,3,0.0,,,,Juan Luis Arévalo,M,31,
651,1,0.0,,,,Angelita Ropero Vara,F,49,
650,1,0.0,,,,Regina Belen Céspedes Jimenez,F,45,
649,2,0.0,,,,Pepe Amor Borrego Vilalta,M,30,
648,1,0.0,,,,María Pilar Rueda,F,20,
647,1,0.0,,,,Feliciano Pacheco Robledo,M,38,
646,2,0.0,,,,Elodia Mateos Girona,F,51,
645,1,0.0,,,,León Boix Torrecilla,M,36,
644,2,0.0,,,,Jenny Prat Nicolau,F,26,
675,2,0.0,,,,Jenny del Ávila,F,48,
674,3,0.0,,,,Iván Manuel Martí,M,24,
673,4,0.0,,,,Abigaíl Ros Armengol,F,37,
672,1,0.0,,,,Artemio Bastida Muñoz,M,43,
671,2,0.0,,,,Adelaida Aznar Zaragoza,F,26,
670,1,0.0,,,,Luis Palmer Gálvez,M,38,
669,1,0.0,,,,Rogelio Evaristo Pintor Gomis,M,43,
668,2,0.0,,,,Brígida Baeza Paz,F,40,
667,4,0.0,,,,Bruno Samper Salvà,M,46,
666,1,0.0,,,,Isaías Porras Rozas,M,46,
665,5,0.0,,,,Américo Zamora Pazos,M,31,
664,5,0.0,,,,Cesar Hierro Muñoz,M,27,
663,3,0.0,,,,Goyo Garriga Jove,M,25,
662,3,0.0,,,,Marita Robles-García,F,22,
661,1,0.0,,,,Clementina Corral Casares,F,42,
660,1,0.0,,,,Edgardo Bueno,M,22,
691,1,0.0,,,,Ibán Escamilla Landa,M,20,
690,1,0.0,,,,Lisandro Zaragoza Rivera,M,23,
689,5,0.0,,,,Ramiro Palomo Riera,M,29,
688,2,0.0,,,,Reynaldo Carrillo Bas,M,45,
687,2,0.0,,,,Goyo Salcedo Egea,M,18,
686,1,0.0,,,,Máximo Hierro-Perez,M,33,
685,2,0.0,,,,Balduino Zaragoza,M,27,
684,1,0.0,,,,Porfirio Aroca Priego,M,40,
683,1,0.0,,,,Pastor Ferrándiz-Aranda,M,31,
682,3,0.0,,,,Jose Angel Tena Blanch,M,24,
681,1,0.0,,,,Luís Lerma,M,32,
680,1,0.0,,,,Cándida Herrera Ibarra,F,39,
679,1,0.0,,,,Emelina Almazán Duarte,F,41,
678,2,0.0,,,,Alicia Núñez-Valentín,F,37,
677,1,0.0,,,,Genoveva Puerta Nicolau,F,39,
676,3,0.0,,,,Hernán Acosta Carnero,M,35,
707,2,0.0,,,,Julián Márquez,M,42,
706,1,0.0,,,,Patricio del Cáceres,M,46,
705,2,0.0,,,,Bartolomé Vila-Agustí,M,22,
704,3,0.0,,,,Edelmira Gelabert Osorio,F,44,
703,2,0.0,,,,Luis Cánovas Calderón,M,40,
702,2,0.0,,,,Severiano Mendez Blanco,M,23,
701,1,0.0,,,,Evelia Mateos Barrera,F,33,
700,2,0.0,,,,Pío Morales Sala,M,22,
699,1,0.0,,,,Guillermo Revilla Viana,M,23,
698,4,0.0,,,,Javi Villalonga Niño,M,40,
697,1,0.0,,,,Cesar Linares,M,21,
696,1,0.0,,,,Ignacio Barceló Múñiz,M,21,
695,2,0.0,,,,Amor Joel Crespi Amaya,M,27,
694,2,0.0,,,,Fabio Casado Campoy,M,27,
693,2,0.0,,,,Martín del Blanes,M,43,
692,2,0.0,,,,Leandro de Naranjo,M,48,
723,2,0.0,,,,Consuelo Barceló-Casado,F,23,
722,1,0.0,,,,Albina Vega Tomé,F,29,
721,2,0.0,,,,Chelo Jáuregui Castilla,F,21,
720,1,0.0,,,,Bernardo Goñi-Quesada,M,28,
719,4,0.0,,,,Fabio Teófilo Téllez Garcia,M,43,
718,1,0.0,,,,Amando Eutropio Malo Crespi,M,37,
717,3,0.0,,,,Loreto Amor Monreal,M,40,
716,1,0.0,,,,Emilio Castells Alfonso,M,39,
715,2,0.0,,,,Dionisio Santana-Figueroa,M,41,
714,1,0.0,,,,Fulgencio Mancebo,M,21,
713,1,0.0,,,,Segismundo Lorenzo Heras,M,47,
712,1,0.0,,,,Alejandro Galvez Mir,M,34,
711,4,0.0,,,,Iván Paniagua Ramis,M,39,
710,3,0.0,,,,Óscar Mateu-Maza,M,22,
709,3,0.0,,,,Feliciana Oller Gaya,F,23,
708,4,0.0,,,,Ricarda Cruz Huerta Amorós,F,40,
739,3,0.0,,,,Tania Paca Agullo Zabaleta,F,21,
738,2,0.0,,,,Gema Godoy Zaragoza,F,24,
737,1,0.0,,,,Teodosio Gual Niño,M,38,
736,3,0.0,,,,Héctor Boix Buendía,M,23,
735,1,0.0,,,,Hernán Aragonés Elorza,M,19,
734,1,0.0,,,,Loreto Sans Prat,M,45,
733,2,0.0,,,,Nacio Paredes Herranz,M,42,
732,3,0.0,,,,Samu del Correa,M,41,
731,3,0.0,,,,Inocencio Bellido-Barreda,M,20,
730,2,0.0,,,,Anselmo Batalla Figueroa,M,40,
729,1,0.0,,,,Sol Melero,F,33,
728,1,0.0,,,,Consuelo Arrieta Albero,F,27,
727,3,0.0,,,,Onofre Vicens Pons,M,43,
726,4,0.0,,,,Isabel Collado Tudela,F,48,
725,2,0.0,,,,Ruperto Silva Araujo,M,36,
724,6,0.0,,,,Eli Osorio,F,26,
755,1,0.0,,,,Isaac Valle Gonzalez,M,36,
754,1,0.0,,,,Cirino Luis Miguel Carpio Álvarez,M,44,
753,2,0.0,,,,Ramón del Guerrero,M,22,
752,2,0.0,,,,Ovidio Medina Barrena,M,40,
751,1,0.0,,,,Rubén de Arnal,M,51,
750,2,0.0,,,,Salomé Lobato Yáñez,F,32,
749,2,0.0,,,,Ildefonso Company Valdés,M,35,
748,1,0.0,,,,Noelia Pedrosa Montesinos,F,45,
747,1,0.0,,,,Leoncio Molins Palomino,M,36,
746,2,0.0,,,,Florinda de Puerta,F,18,
745,1,0.0,,,,Marina Perales Calvo,F,32,
744,3,0.0,,,,Lorenzo del Trujillo,M,27,
743,1,0.0,,,,Adrián Donoso Amo,M,35,
742,3,0.0,,,,Luís Clemente Villena,M,46,
741,1,0.0,,,,Dora Luna Mercader,F,29,
740,1,0.0,,,,Eutropio Américo Santos Amaya,M,25,
771,1,0.0,,,,Luis Ángel Aguirre Gaya,M,39,
770,3,0.0,,,,Candelaria Arnal Suárez,F,22,
769,1,0.0,,,,Mohamed Valera-Bonilla,M,18,
768,2,0.0,,,,Iván Chucho Viana Baró,M,27,
767,3,0.0,,,,Timoteo Rufino Alonso Hervia,M,26,
766,1,0.0,,,,Asdrubal Sevilla Ramis,M,44,
765,2,0.0,,,,Lorenzo Candelario Rosselló Roselló,M,46,
764,2,0.0,,,,Alba Carina Hierro Cruz,F,29,
763,3,0.0,,,,Javi Palau Balaguer,M,38,
762,1,0.0,,,,Asdrubal Pereira-Noguera,M,33,
761,1,0.0,,,,Julián del Contreras,M,49,
760,3,0.0,,,,Gervasio Bueno-Gil,M,34,
759,2,0.0,,,,Luz Suarez Rivas,F,47,
758,3,0.0,,,,Eutimio Gimenez Gargallo,M,23,
757,7,0.0,,,,Hipólito Garcés Pedrero,M,27,
756,4,0.0,,,,Pelayo del Godoy,M,40,
787,2,0.0,,,,Álvaro Oliver-Ayala,M,43,
786,2,0.0,,,,Alejo Barón Bustos,M,48,
785,1,0.0,,,,Teobaldo Casado Salamanca,M,34,
784,1,0.0,,,,Fortunato Aguado Conesa,M,35,
783,3,0.0,,,,Aránzazu Correa Baeza,F,51,
782,1,0.0,,,,Ciríaco Casals Vila,M,28,
781,2,0.0,,,,Priscila Máxima Navarrete Bru,F,29,
780,3,0.0,,,,Cleto Heriberto Bauzà Puente,M,18,
779,2,0.0,,,,Cruz Almeida Mateo,M,25,
778,2,0.0,,,,Florina Jordán-Carmona,F,27,
777,2,0.0,,,,Héctor Aguado-Cisneros,M,40,
776,1,0.0,,,,Julián Samper Carmona,M,46,
775,3,0.0,,,,Cecilio Cuadrado-Álvaro,M,18,
774,3,0.0,,,,Natalio Fabra Menéndez,M,48,
773,2,0.0,,,,Victoriano Fábregas Paniagua,M,33,
772,2,0.0,,,,Rolando del Ferrándiz,M,48,
803,1,0.0,,,,Espiridión Paredes Sanabria,M,29,
802,2,0.0,,,,Augusto Roldán Lladó,M,44,
801,3,0.0,,,,Nidia Múgica Varela,F,42,
800,1,0.0,,,,Adolfo Diaz,M,36,
799,1,0.0,,,,Rómulo Sureda Llopis,M,41,
798,4,0.0,,,,José Luis Pérez Salamanca,M,29,
797,1,0.0,,,,Felipe Carrera Puerta,M,25,
796,2,0.0,,,,Marisol Palmer Yáñez,F,23,
795,2,0.0,,,,Clara Díaz Quintanilla,F,29,
794,4,0.0,,,,Jose Ramón Chacón Armas,M,47,
793,1,0.0,,,,Martina de Alegria,F,41,
792,1,0.0,,,,Mamen África Elías Roselló,F,41,
791,2,0.0,,,,Visitación Infante Blasco,F,47,
790,3,0.0,,,,Marcela Cid Casado,F,32,
789,5,0.0,,,,Guadalupe Garcia Salvador,M,27,
788,4,0.0,,,,Tadeo Buendía-Valls,M,46,
819,1,0.0,,,,Javi Sanz Gascón,M,36,
818,1,0.0,,,,Fito Augusto Redondo Verdugo,M,25,
817,2,0.0,,,,Leonor Lola Agudo Murillo,F,29,
816,2,0.0,,,,Rocío de Hervia,F,46,
815,3,0.0,,,,Mariano Cordero Donaire,M,37,
814,1,0.0,,,,Bartolomé Echevarría Bauzà,M,47,
813,5,0.0,,,,Ciríaco Mate Agustí,M,35,
812,2,0.0,,,,Jafet Velasco Giménez,M,30,
811,4,0.0,,,,Felicidad de Cárdenas,F,27,
810,1,0.0,,,,Heriberto Riquelme-Frías,M,33,
809,3,0.0,,,,Pacífica Montoya Ferrández,F,42,
808,2,0.0,,,,Raúl del Campos,M,18,
807,4,0.0,,,,Gerardo Lastra Villalobos,M,44,
806,1,0.0,,,,Juan Pablo Garmendia,M,19,
805,1,0.0,,,,Anselmo Puente Segarra,M,40,
804,2,0.0,,,,Pelayo Rivera Barragán,M,18,
835,1,0.0,,,,Chus Lozano Diéguez,M,42,
834,4,0.0,,,,Catalina Daza,F,32,
833,2,0.0,,,,Severiano de Portero,M,40,
832,2,0.0,,,,Luna Rocamora,F,27,
831,1,0.0,,,,Claudio Abella Sáez,M,19,
830,1,0.0,,,,Valerio Crespi Peñas,M,23,
829,4,0.0,,,,Primitivo Cadenas Rojas,M,30,
828,2,0.0,,,,Cintia Arenas-Mariño,F,24,
827,2,0.0,,,,Amílcar del Hurtado,M,48,
826,2,0.0,,,,Javi Fernandez Juárez,M,44,
825,2,0.0,,,,Santos Ureña Santos,M,46,
824,2,0.0,,,,Rogelio Perales Piña,M,49,
823,4,0.0,,,,Eloísa del Jurado,F,24,
822,3,0.0,,,,Gilberto del Guerra,M,39,
821,2,0.0,,,,Evaristo Segarra-Tamarit,M,21,
820,2,0.0,,,,Consuelo Company-Barberá,F,35,
851,1,0.0,,,,Victor Rodrigo Borja,M,50,
850,4,0.0,,,,Rolando Tejero-Iñiguez,M,22,
849,1,0.0,,,,Bruno Piquer Cañete,M,29,
848,1,0.0,,,,Otilia de Piñeiro,F,29,
847,1,0.0,,,,Che Salvador Pedrero,M,44,
846,1,0.0,,,,Cebrián Becerra Cerdá,M,34,
845,1,0.0,,,,Ulises Donaire,M,46,
844,1,0.0,,,,Marcos Mesa-Pedro,M,27,
843,3,0.0,,,,Joaquina Salinas Bertrán,F,41,
842,5,0.0,,,,Pablo Onofre Madrigal Rivera,M,18,
841,1,0.0,,,,Amílcar Rubio Murcia,M,24,
840,1,0.0,,,,Efraín Folch,M,43,
839,2,0.0,,,,Eladio Pla Hidalgo,M,29,
838,2,0.0,,,,Eric Moles-Carro,M,37,
837,1,0.0,,,,Chus Saura Amigó,M,20,
836,1,0.0,,,,Teodora Ribes-Busquets,F,36,
867,1,0.0,,,,Felisa Loida Castell Julián,F,51,
866,1,0.0,,,,Ainara Río Ferreras,F,38,
865,3,0.0,,,,Raimundo Araujo Pomares,M,21,
864,1,0.0,,,,Juan Manuel Palomo Royo,M,40,
863,2,0.0,,,,Teodoro Villalba Figuerola,M,40,
862,2,0.0,,,,María Ángeles Barceló Zabaleta,F,38,
861,1,0.0,,,,Clímaco Alfonso Francisco Montaña,M,43,
860,3,0.0,,,,Cecilio Poza Pacheco,M,19,
859,2,0.0,,,,Merche Olivares Ledesma,F,26,
858,2,0.0,,,,Matías Arana Bermúdez,M,44,
857,3,0.0,,,,María Cristina Mulet Espinosa,F,33,
856,1,0.0,,,,Consuelo Bosch Cuesta,F,26,
855,3,0.0,,,,Violeta Ocaña Ruiz,F,46,
854,2,0.0,,,,Paloma Olivera Casal,F,36,
853,2,0.0,,,,Rogelio Fabricio Salazar Madrigal,M,39,
852,1,0.0,,,,José Ángel Urbano Solano Sánchez,M,51,
883,1,0.0,,,,Marcos Avilés Tolosa,M,20,
882,2,0.0,,,,Alma Albero Gil,F,41,
881,4,0.0,,,,Eva María Carmen Peralta Folch,F,26,
880,1,0.0,,,,Josué Barrera Bonilla,M,31,
879,2,0.0,,,,José Antonio Peinado-Bello,M,51,
878,4,0.0,,,,Pancho Cervantes-Saez,M,35,
877,2,0.0,,,,Jose Manuel del Campos,M,50,
876,3,0.0,,,,Aristides Garriga Laguna,M,33,
875,2,0.0,,,,Roberto Armas Canet,M,42,
874,3,0.0,,,,Hilario Zurita-Torrens,M,18,
873,3,0.0,,,,Fulgencio Feliu Pareja,M,35,
872,3,0.0,,,,Marciano Domingo Bonet,M,35,
871,3,0.0,,,,Óscar Viana Rosado,M,38,
870,3,0.0,,,,Renato Lerma Cerdá,M,47,
869,2,0.0,,,,Esmeralda Palau Vicens,F,18,
868,1,0.0,,,,Martín Cuevas Gomez,M,19,
899,3,0.0,,,,Agustina Valcárcel Marco,F,25,
898,3,0.0,,,,Jose Carlos de Cervantes,M,43,
897,2,0.0,,,,Antonio del Roldán,M,28,
896,3,0.0,,,,Bonifacio Adán Piña,M,36,
895,1,0.0,,,,Aurelia Lara Galiano,F,29,
894,3,0.0,,,,Néstor Viña,M,38,
893,2,0.0,,,,Luna Linares Hierro,F,26,
892,3,0.0,,,,Vinicio de Mas,M,49,
891,2,0.0,,,,Lucio del Hurtado,M,27,
890,1,0.0,,,,Tatiana Llorens Cazorla,F,49,
889,2,0.0,,,,Rafael Pinto Company,M,34,
888,3,0.0,,,,Severo Segovia Lastra,M,27,
887,1,0.0,,,,Francisco Blázquez Cuadrado,M,25,
886,1,0.0,,,,Bernardita Débora Merino Baquero,F,44,
885,3,0.0,,,,Abraham Nogueira Espinosa,M,48,
884,2,0.0,,,,Jose Nadal Lamas,M,40,
915,3,0.0,,,,Narciso Carvajal-Carrera,M,38,
914,2,0.0,,,,Ramón Clavero-Mendizábal,M,23,
913,1,0.0,,,,Segismundo Peñalver Sanmartín,M,18,
912,2,0.0,,,,Cayetano Gabino Heredia Jara,M,32,
911,2,0.0,,,,Camilo Pujol,M,18,
910,3,0.0,,,,Jesús Fuster Falcó,M,24,
909,3,0.0,,,,Virginia Marín Montesinos,F,28,
908,1,0.0,,,,Ana Belén Sans,F,40,
907,3,0.0,,,,Carina Hernández Palau,F,22,
906,1,0.0,,,,Calisto Caro Benavente,M,40,
905,2,0.0,,,,Clemente Solsona Cerezo,M,50,
904,2,0.0,,,,María Manuela Escolano Aramburu,F,37,
903,1,0.0,,,,Griselda Ballester,F,48,
902,2,0.0,,,,Ezequiel Peiró Rovira,M,26,
901,1,0.0,,,,Ildefonso Vives Escalona,M,42,
900,1,0.0,,,,Nereida Tamayo Pont,F,51,
931,2,0.0,,,,Raquel de Montenegro,F,19,
930,3,0.0,,,,Armando Carrillo Valbuena,M,28,
929,4,0.0,,,,Jacinta Marín Tenorio,F,51,
928,2,0.0,,,,Emelina Etelvina Pont Escribano,F,36,
927,1,0.0,,,,Marisela Águila Cuéllar,F,36,
926,2,0.0,,,,Aurelio Ramis Bayo,M,33,
925,3,0.0,,,,Jaime Piquer Sanabria,M,21,
924,2,0.0,,,,Juan Francisco Emiliano Calderon Exposito,M,24,
923,2,0.0,,,,Tatiana Filomena Carbó Márquez,F,37,
922,4,0.0,,,,Ismael Alegre Lledó,M,41,
921,3,0.0,,,,Matías Pedrero Ramón,M,22,
920,2,0.0,,,,Jose Antonio Artigas,M,24,
919,2,0.0,,,,Narcisa Agullo Expósito,F,31,
918,4,0.0,,,,Roque Grau Montaña,M,37,
917,4,0.0,,,,Jonatan Campos Palacios,M,40,
916,1,0.0,,,,Lucía Laguna Pineda,F,29,
947,1,0.0,,,,Kike Querol Barreda,M,34,
946,2,0.0,,,,Telmo Palmer Soto,M,23,
945,2,0.0,,,,Samu Haro Amor,M,31,
944,2,0.0,,,,Cloe Vega Rozas,F,23,
943,3,0.0,,,,Hilario Oliveras Moles,M,26,
942,1,0.0,,,,Luna Palomino Pombo,F,31,
941,1,0.0,,,,Jacobo Planas,M,29,
940,2,0.0,,,,Arturo Losa Polo,M,47,
939,1,0.0,,,,Teófila Fortuny Camps,F,34,
938,2,0.0,,,,Rebeca Gallart Barba,F,31,
937,3,0.0,,,,César Ariza Posada,M,33,
936,2,0.0,,,,Baldomero Benítez Tejada,M,51,
935,1,0.0,,,,Aitana del Ferrández,F,29,
934,2,0.0,,,,María Teresa Téllez,F,18,
933,1,0.0,,,,Custodia Palau,F,20,
932,2,0.0,,,,Luis Alvarado Calderón,M,28,
963,3,0.0,,,,Quirino Cabezas Jáuregui,M,30,
962,2,0.0,,,,Sebastián Pavón Iniesta,M,51,
961,2,0.0,,,,Gregorio Serra Araujo,M,48,
960,4,0.0,,,,Héctor Guijarro Jurado,M,20,
959,2,0.0,,,,Moreno Busquets-Solé,M,29,
958,3,0.0,,,,Fabio Águila-Sosa,M,25,
957,1,0.0,,,,Soraya Aramburu Álamo,F,28,
956,1,0.0,,,,Merche Portillo Perera,F,39,
